snapshot_id,captured_at,season,player_id,player_name,team,player_type,role_or_position,pa,ab,hits,home_runs,walks,strikeouts,batting_average,obp,slg,ops,iso,bb_rate,k_rate,hr_rate,bb_k_ratio,contact_score,power_score,discipline_score,hitter_value_score,innings_pitched,earned_runs,hits_allowed,home_runs_allowed,era,whip,k_bb_ratio,hr_allowed_rate,run_prevention_score,strikeout_score,command_score,pitcher_value_score,player_value_score
20260809T111407Z-8d420d681046,2026-08-09T11:14:07+00:00,2026,0000000771,陳琥,中信兄弟,投手,投手,,,,,14,29,,,,,,0.0946,0.1959,,,,,,,36.667,11.0,30.0,3.0,2.7,1.2,2.07,0.0203,88.5,39.2,50.6,64.8,64.8
20260809T111407Z-8d420d681046,2026-08-09T11:14:07+00:00,2026,0000000778,蔡齊哲,中信兄弟,投手,投手,,,,,11,14,,,,,,0.1078,0.1373,,,,,,,25.0,6.0,16.0,2.0,2.16,1.08,1.27,0.0196,90.2,27.5,45.4,61.1,61.1
20260809T111407Z-8d420d681046,2026-08-09T11:14:07+00:00,2026,0000001232,江忠城,中信兄弟,投手,投手,,,,,10,12,,,,,,0.0893,0.1071,,,,,,,26.333,4.0,23.0,0.0,1.37,1.25,1.2,0.0,91.0,21.4,46.9,60.4,60.4
20260809T111407Z-8d420d681046,2026-08-09T11:14:07+00:00,2026,0000006982,黃群,台鋼雄鷹,投手,投手,,,,,13,24,,,,,,0.115,0.2124,,,,,,,27.0,6.0,18.0,0.0,2.0,1.15,1.85,0.0,90.2,42.5,47.5,65.5,65.5
20260809T111407Z-8d420d681046,2026-08-09T11:14:07+00:00,2026,0000003331,李振昌,中信兄弟,投手,投手,,,,,10,17,,,,,,0.0943,0.1604,,,,,,,25.0,11.0,22.0,3.0,3.96,1.28,1.7,0.0283,85.5,32.1,48.9,61.2,61.2
20260809T111407Z-8d420d681046,2026-08-09T11:14:07+00:00,2026,0000006160,李超,味全龍,投手,投手,,,,,9,18,,,,,,0.0857,0.1714,,,,,,,25.667,6.0,23.0,1.0,2.1,1.25,2.0,0.0095,89.5,34.3,51.2,64.2,64.2
20260809T111407Z-8d420d681046,2026-08-09T11:14:07+00:00,2026,0000006228,王志煊,樂天桃猿,投手,投手,,,,,5,11,,,,,,0.0926,0.2037,,,,,,,12.667,3.0,12.0,0.0,2.13,1.34,2.2,0.0,89.0,40.7,51.5,65.7,65.7
20260809T111407Z-8d420d681046,2026-08-09T11:14:07+00:00,2026,0000000998,邱浩鈞,統一7-ELEVEn獅,投手,投手,,,,,12,15,,,,,,0.1165,0.1456,,,,,,,23.667,5.0,20.0,0.0,1.9,1.35,1.25,0.0,89.4,29.1,44.4,60.8,60.8
20260809T111407Z-8d420d681046,2026-08-09T11:14:07+00:00,2026,0000006127,李其峰,統一7-ELEVEn獅,投手,投手,,,,,11,20,,,,,,0.0991,0.1802,,,,,,,24.0,5.0,29.0,2.0,1.88,1.67,1.82,0.018,87.8,36.0,49.0,63.2,63.2
20260809T111407Z-8d420d681046,2026-08-09T11:14:07+00:00,2026,0000000128,朱承洋,樂天桃猿,投手,投手,,,,,6,21,,,,,,0.0583,0.2039,,,,,,,25.667,8.0,23.0,1.0,2.81,1.13,3.5,0.0097,88.6,40.8,61.2,68.4,68.4
20260809T111407Z-8d420d681046,2026-08-09T11:14:07+00:00,2026,0000006833,陳宇宏,台鋼雄鷹,投手,投手,,,,,11,21,,,,,,0.0667,0.1273,,,,,,,36.667,19.0,45.0,2.0,4.66,1.53,1.91,0.0121,82.9,25.5,52.6,59.5,59.5
20260809T111407Z-8d420d681046,2026-08-09T11:14:07+00:00,2026,0000006949,林詩翔,台鋼雄鷹,投手,投手,,,,,12,17,,,,,,0.1081,0.1532,,,,,,,24.667,8.0,23.0,1.0,2.92,1.42,1.42,0.009,87.0,30.6,46.1,60.6,60.6
20260809T111407Z-8d420d681046,2026-08-09T11:14:07+00:00,2026,0000005285,許峻暘,台鋼雄鷹,投手,投手,,,,,4,16,,,,,,0.0482,0.1928,,,,,,,21.333,5.0,15.0,1.0,2.11,0.89,4.0,0.012,91.3,38.6,64.7,70.1,70.1
20260809T111407Z-8d420d681046,2026-08-09T11:14:07+00:00,2026,0000000773,李吳永勤,富邦悍將,投手,投手,,,,,9,11,,,,,,0.1034,0.1264,,,,,,,17.333,12.0,22.0,0.0,6.23,1.79,1.22,0.0,78.4,25.3,45.6,55.3,55.3
20260809T111407Z-8d420d681046,2026-08-09T11:14:07+00:00,2026,0000003292,賴鴻誠,富邦悍將,投手,投手,,,,,9,10,,,,,,0.09,0.1,,,,,,,21.0,15.0,31.0,3.0,6.43,1.9,1.11,0.03,77.4,20.0,46.4,53.8,53.8
20260809T111407Z-8d420d681046,2026-08-09T11:14:07+00:00,2026,0000005789,林鋅杰,味全龍,投手,投手,,,,,13,11,,,,,,0.134,0.1134,,,,,,,22.333,9.0,24.0,2.0,3.63,1.66,0.85,0.0206,84.3,22.7,40.7,55.8,55.8
20260809T111407Z-8d420d681046,2026-08-09T11:14:07+00:00,2026,0000005482,吳承諭,統一7-ELEVEn獅,投手,投手,,,,,6,10,,,,,,0.06,0.1,,,,,,,24.667,7.0,20.0,2.0,2.55,1.05,1.67,0.02,89.6,20.0,52.1,61.0,61.0
20260809T111407Z-8d420d681046,2026-08-09T11:14:07+00:00,2026,0000006237,林子崴,樂天桃猿,投手,投手,,,,,10,25,,,,,,0.0559,0.1397,,,,,,,45.667,7.0,39.0,0.0,1.38,1.07,2.5,0.0,91.8,27.9,56.6,65.3,65.3
20260809T111407Z-8d420d681046,2026-08-09T11:14:07+00:00,2026,0000001390,王躍霖,台鋼雄鷹,投手,投手,,,,,7,11,,,,,,0.0875,0.1375,,,,,,,17.333,9.0,21.0,1.0,4.67,1.62,1.57,0.0125,82.4,27.5,48.9,58.6,58.6
20260809T111407Z-8d420d681046,2026-08-09T11:14:07+00:00,2026,0000002348,施子謙,台鋼雄鷹,投手,投手,,,,,7,9,,,,,,0.0875,0.1125,,,,,,,17.667,9.0,19.0,3.0,4.58,1.47,1.29,0.0375,83.3,22.5,47.5,57.4,57.4
20260809T111407Z-8d420d681046,2026-08-09T11:14:07+00:00,2026,0000007292,李軍,統一7-ELEVEn獅,投手,投手,,,,,10,14,,,,,,0.1282,0.1795,,,,,,,19.333,4.0,10.0,0.0,1.86,1.03,1.4,0.0,91.1,35.9,44.0,63.2,63.2
20260809T111407Z-8d420d681046,2026-08-09T11:14:07+00:00,2026,0000006918,李欣穎,台鋼雄鷹,投手,投手,,,,,5,26,,,,,,0.0532,0.2766,,,,,,,20.333,8.0,24.0,2.0,3.54,1.43,5.2,0.0213,85.6,55.3,70.0,73.3,73.3
20260809T111407Z-8d420d681046,2026-08-09T11:14:07+00:00,2026,0000007580,韋宏亮,台鋼雄鷹,投手,投手,,,,,7,13,,,,,,0.0778,0.1444,,,,,,,20.333,11.0,22.0,0.0,4.87,1.43,1.86,0.0,82.9,28.9,51.3,59.9,59.9
20260809T111407Z-8d420d681046,2026-08-09T11:14:07+00:00,2026,0000006857,舒治浩,樂天桃猿,投手,投手,,,,,8,7,,,,,,0.1081,0.0946,,,,,,,18.667,4.0,13.0,0.0,1.93,1.13,0.88,0.0,90.4,18.9,43.5,58.5,58.5
20260809T111407Z-8d420d681046,2026-08-09T11:14:07+00:00,2026,0000006720,邱駿威,樂天桃猿,投手,投手,,,,,8,10,,,,,,0.0851,0.1064,,,,,,,19.333,9.0,26.0,1.0,4.19,1.76,1.25,0.0106,82.7,21.3,47.6,56.8,56.8
20260809T111407Z-8d420d681046,2026-08-09T11:14:07+00:00,2026,0000005151,羅戈,中信兄弟,投手,投手,,,,,27,82,,,,,,0.06,0.1822,,,,,,,110.0,38.0,102.0,3.0,3.11,1.17,3.04,0.0067,87.8,36.4,58.8,66.2,66.2
20260809T111407Z-8d420d681046,2026-08-09T11:14:07+00:00,2026,0000007044,鄭澔,統一7-ELEVEn獅,投手,投手,,,,,6,17,,,,,,0.1053,0.2982,,,,,,,14.0,3.0,8.0,0.0,1.93,1.0,2.83,0.0,91.1,59.6,53.3,71.9,71.9
20260809T111407Z-8d420d681046,2026-08-09T11:14:07+00:00,2026,0000002347,王浩原,富邦悍將,投手,投手,,,,,8,5,,,,,,0.1194,0.0746,,,,,,,13.667,6.0,20.0,0.0,3.95,2.05,0.62,0.0,81.7,14.9,41.1,52.8,52.8
20260809T111407Z-8d420d681046,2026-08-09T11:14:07+00:00,2026,0000006749,魔力藍,富邦悍將,投手,投手,,,,,27,67,,,,,,0.0616,0.153,,,,,,,103.0,37.0,108.0,3.0,3.23,1.31,2.48,0.0068,86.9,30.6,55.9,63.5,63.5
20260809T111407Z-8d420d681046,2026-08-09T11:14:07+00:00,2026,0000006497,鋼龍,味全龍,投手,投手,,,,,21,96,,,,,,0.0493,0.2254,,,,,,,105.333,25.0,96.0,6.0,2.14,1.11,4.57,0.0141,90.1,45.1,67.4,72.0,72.0
20260809T111407Z-8d420d681046,2026-08-09T11:14:07+00:00,2026,0000002303,黃竣彥,統一7-ELEVEn獅,投手,投手,,,,,4,6,,,,,,0.0727,0.1091,,,,,,,11.667,7.0,18.0,1.0,5.4,1.89,1.5,0.0182,79.6,21.8,50.0,56.3,56.3
20260809T111407Z-8d420d681046,2026-08-09T11:14:07+00:00,2026,0000006906,艾菩樂,樂天桃猿,投手,投手,,,,,21,72,,,,,,0.0465,0.1593,,,,,,,107.0,41.0,109.0,11.0,3.45,1.21,3.43,0.0243,86.9,31.9,62.1,65.7,65.7
20260809T111407Z-8d420d681046,2026-08-09T11:14:07+00:00,2026,0000007053,艾速特,台鋼雄鷹,投手,投手,,,,,32,95,,,,,,0.0796,0.2363,,,,,,,98.667,20.0,68.0,1.0,1.82,1.01,2.97,0.0025,91.2,47.3,56.5,69.8,69.8
20260809T111407Z-8d420d681046,2026-08-09T11:14:07+00:00,2026,0000005604,勝騎士,中信兄弟,投手,投手,,,,,8,82,,,,,,0.019,0.1952,,,,,,,103.0,40.0,107.0,11.0,3.5,1.12,10.25,0.0262,87.3,39.0,98.1,78.5,78.5
20260809T111407Z-8d420d681046,2026-08-09T11:14:07+00:00,2026,0000007597,獅帝芬,統一7-ELEVEn獅,投手,投手,,,,,29,66,,,,,,0.0751,0.171,,,,,,,93.333,28.0,82.0,3.0,2.7,1.19,2.28,0.0078,88.6,34.2,53.6,64.5,64.5
20260809T111407Z-8d420d681046,2026-08-09T11:14:07+00:00,2026,0000005315,高偉強,統一7-ELEVEn獅,投手,投手,,,,,13,9,,,,,,0.1688,0.1169,,,,,,,16.667,10.0,15.0,1.0,5.4,1.68,0.69,0.013,80.6,23.4,36.5,53.1,53.1
20260809T111407Z-8d420d681046,2026-08-09T11:14:07+00:00,2026,0000006910,王伯洋,味全龍,投手,投手,,,,,10,11,,,,,,0.1818,0.2,,,,,,,11.667,3.0,7.0,0.0,2.31,1.46,1.1,0.0,88.0,40.0,37.2,60.8,60.8
20260809T111407Z-8d420d681046,2026-08-09T11:14:07+00:00,2026,0000006215,趙璟榮,味全龍,投手,投手,,,,,10,8,,,,,,0.1538,0.1231,,,,,,,15.0,6.0,14.0,0.0,3.6,1.6,0.8,0.0,84.7,24.6,38.5,55.8,55.8
20260809T111407Z-8d420d681046,2026-08-09T11:14:07+00:00,2026,0000006507,後勁,台鋼雄鷹,投手,投手,,,,,41,65,,,,,,0.1079,0.1711,,,,,,,83.333,46.0,92.0,1.0,4.97,1.6,1.59,0.0026,81.9,34.2,47.0,59.5,59.5
20260809T111407Z-8d420d681046,2026-08-09T11:14:07+00:00,2026,0000001524,劉昱言,富邦悍將,投手,投手,,,,,4,4,,,,,,0.0909,0.0909,,,,,,,10.333,5.0,11.0,1.0,4.35,1.45,1.0,0.0227,83.9,18.2,45.8,56.0,56.0
20260809T111407Z-8d420d681046,2026-08-09T11:14:07+00:00,2026,0000006555,梅賽鍶,味全龍,投手,投手,,,,,16,58,,,,,,0.0436,0.158,,,,,,,92.667,21.0,84.0,4.0,2.04,1.08,3.62,0.0109,90.4,31.6,63.3,67.6,67.6
20260809T111407Z-8d420d681046,2026-08-09T11:14:07+00:00,2026,0000005552,呂偉晟,味全龍,投手,投手,,,,,9,5,,,,,,0.15,0.0833,,,,,,,11.0,3.0,13.0,0.0,2.45,2.0,0.56,0.0,85.0,16.7,37.7,53.7,53.7
20260809T111407Z-8d420d681046,2026-08-09T11:14:07+00:00,2026,0000007779,蔣銲,味全龍,投手,投手,,,,,31,99,,,,,,0.0829,0.2647,,,,,,,95.667,14.0,54.0,3.0,1.32,0.89,3.19,0.008,92.9,52.9,57.3,72.2,72.2
20260809T111407Z-8d420d681046,2026-08-09T11:14:07+00:00,2026,0000006739,李東洺,富邦悍將,投手,投手,,,,,30,44,,,,,,0.085,0.1246,,,,,,,85.0,22.0,70.0,6.0,2.33,1.18,1.47,0.017,89.4,24.9,48.7,61.1,61.1
20260809T111407Z-8d420d681046,2026-08-09T11:14:07+00:00,2026,0000007228,鈴木駿輔,富邦悍將,投手,投手,,,,,21,81,,,,,,0.0588,0.2269,,,,,,,88.333,21.0,76.0,4.0,2.14,1.1,3.86,0.0112,90.1,45.4,62.9,70.8,70.8
20260809T111407Z-8d420d681046,2026-08-09T11:14:07+00:00,2026,0000005731,布雷克,統一7-ELEVEn獅,投手,投手,,,,,11,58,,,,,,0.0284,0.1495,,,,,,,101.0,20.0,89.0,5.0,1.78,0.99,5.27,0.0129,91.4,29.9,72.9,70.5,70.5
20260809T111407Z-8d420d681046,2026-08-09T11:14:07+00:00,2026,0000002274,黃子鵬,台鋼雄鷹,投手,投手,,,,,14,42,,,,,,0.0354,0.1063,,,,,,,100.333,21.0,81.0,2.0,1.88,0.95,3.0,0.0051,91.4,21.3,61.1,64.8,64.8
20260809T111407Z-8d420d681046,2026-08-09T11:14:07+00:00,2026,0000007074,曾家輝,樂天桃猿,投手,投手,,,,,20,60,,,,,,0.0613,0.184,,,,,,,79.667,23.0,67.0,3.0,2.6,1.09,3.0,0.0092,89.3,36.8,58.5,66.9,66.9
20260809T111407Z-8d420d681046,2026-08-09T11:14:07+00:00,2026,0000007790,魔爾曼,樂天桃猿,投手,投手,,,,,26,71,,,,,,0.0708,0.1935,,,,,,,86.667,26.0,80.0,2.0,2.7,1.22,2.73,0.0054,88.4,38.7,56.2,66.3,66.3
20260809T111407Z-8d420d681046,2026-08-09T11:14:07+00:00,2026,0000002679,江承諺,台鋼雄鷹,投手,投手,,,,,21,36,,,,,,0.0633,0.1084,,,,,,,78.0,25.0,79.0,3.0,2.88,1.28,1.71,0.009,87.7,21.7,52.0,60.5,60.5
20260809T111407Z-8d420d681046,2026-08-09T11:14:07+00:00,2026,0000006850,鄭副豪,統一7-ELEVEn獅,投手,投手,,,,,11,5,,,,,,0.2,0.0909,,,,,,,11.333,8.0,9.0,0.0,6.35,1.76,0.45,0.0,78.3,18.2,32.2,49.4,49.4
20260809T111407Z-8d420d681046,2026-08-09T11:14:07+00:00,2026,0000007778,喬登,統一7-ELEVEn獅,投手,投手,,,,,31,84,,,,,,0.1047,0.2838,,,,,,,76.667,12.0,41.0,1.0,1.41,0.94,2.71,0.0034,92.4,56.8,52.7,71.6,71.6
20260809T111407Z-8d420d681046,2026-08-09T11:14:07+00:00,2026,0000002345,鄭浩均,中信兄弟,投手,投手,,,,,31,59,,,,,,0.0966,0.1838,,,,,,,72.333,54.0,75.0,10.0,6.72,1.47,1.9,0.0312,79.0,36.8,49.6,59.6,59.6
20260809T111407Z-8d420d681046,2026-08-09T11:14:07+00:00,2026,0000007276,伍立辰,中信兄弟,投手,投手,,,,,15,20,,,,,,0.0882,0.1176,,,,,,,38.333,24.0,39.0,4.0,5.63,1.41,1.33,0.0235,81.5,23.5,47.7,56.9,56.9
20260809T111407Z-8d420d681046,2026-08-09T11:14:07+00:00,2026,0000007622,錢可倫,中信兄弟,投手,投手,,,,,4,7,,,,,,0.08,0.14,,,,,,,10.0,9.0,14.0,0.0,8.1,1.8,1.75,0.0,74.5,28.0,50.5,55.7,55.7
20260809T111407Z-8d420d681046,2026-08-09T11:14:07+00:00,2026,0000006176,余謙,中信兄弟,投手,投手,,,,,5,7,,,,,,0.0658,0.0921,,,,,,,17.333,13.0,24.0,0.0,6.75,1.67,1.4,0.0,77.9,18.4,50.2,54.7,54.7
20260809T111407Z-8d420d681046,2026-08-09T11:14:07+00:00,2026,0000000762,伍鐸,味全龍,投手,投手,,,,,17,26,,,,,,0.0545,0.0833,,,,,,,75.333,34.0,76.0,5.0,4.06,1.23,1.53,0.016,85.6,16.7,52.0,58.3,58.3
20260809T111407Z-8d420d681046,2026-08-09T11:14:07+00:00,2026,0000005572,魏碩成,中信兄弟,投手,投手,,,,,14,6,,,,,,0.1522,0.0652,,,,,,,17.667,13.0,19.0,0.0,6.62,1.87,0.43,0.0,77.2,13.0,36.9,49.1,49.1
20260809T111407Z-8d420d681046,2026-08-09T11:14:07+00:00,2026,0000006767,許育銘,台鋼雄鷹,投手,投手,,,,,8,8,,,,,,0.1509,0.1509,,,,,,,11.667,4.0,10.0,1.0,3.09,1.54,1.0,0.0189,86.0,30.2,39.8,58.2,58.2
20260809T111407Z-8d420d681046,2026-08-09T11:14:07+00:00,2026,0000007570,坎南,台鋼雄鷹,投手,投手,,,,,13,58,,,,,,0.0405,0.1807,,,,,,,77.333,22.0,78.0,1.0,2.56,1.18,4.46,0.0031,88.9,36.1,67.7,69.3,69.3
20260809T111407Z-8d420d681046,2026-08-09T11:14:07+00:00,2026,0000006295,銳力獅,統一7-ELEVEn獅,投手,投手,,,,,12,51,,,,,,0.0411,0.1747,,,,,,,71.667,23.0,69.0,3.0,2.89,1.13,4.25,0.0103,88.5,34.9,66.6,68.5,68.5
20260809T111407Z-8d420d681046,2026-08-09T11:14:07+00:00,2026,0000007062,威能帝,樂天桃猿,投手,投手,,,,,10,71,,,,,,0.036,0.2554,,,,,,,69.333,16.0,60.0,3.0,2.08,1.01,7.1,0.0108,90.7,51.1,81.0,77.9,77.9
20260809T111407Z-8d420d681046,2026-08-09T11:14:07+00:00,2026,0000007073,賴胤豪,樂天桃猿,投手,投手,,,,,3,7,,,,,,0.0545,0.1273,,,,,,,11.667,9.0,17.0,1.0,6.94,1.71,2.33,0.0182,77.3,25.5,55.9,57.9,57.9
20260809T111407Z-8d420d681046,2026-08-09T11:14:07+00:00,2026,0000007264,魔神龍,味全龍,投手,投手,,,,,17,42,,,,,,0.0584,0.1443,,,,,,,70.333,14.0,68.0,1.0,1.79,1.21,2.47,0.0034,90.3,28.9,56.2,64.7,64.7
20260809T111407Z-8d420d681046,2026-08-09T11:14:07+00:00,2026,0000007299,陳品宏,富邦悍將,投手,投手,,,,,19,27,,,,,,0.1005,0.1429,,,,,,,41.0,22.0,44.0,3.0,4.83,1.54,1.42,0.0159,82.5,28.6,46.9,58.3,58.3
20260809T111407Z-8d420d681046,2026-08-09T11:14:07+00:00,2026,0000006006,德保拉,中信兄弟,投手,投手,,,,,9,41,,,,,,0.0305,0.139,,,,,,,74.667,25.0,67.0,2.0,3.01,1.02,4.56,0.0068,88.8,27.8,69.2,67.7,67.7
20260809T111407Z-8d420d681046,2026-08-09T11:14:07+00:00,2026,0000000776,王凱程,中信兄弟,投手,投手,,,,,1,4,,,,,,0.0179,0.0714,,,,,,,12.0,7.0,19.0,4.0,5.25,1.67,4.0,0.0714,81.0,14.3,67.7,60.3,60.3
20260809T111407Z-8d420d681046,2026-08-09T11:14:07+00:00,2026,0000007593,石梓霖,富邦悍將,投手,投手,,,,,4,5,,,,,,0.0678,0.0847,,,,,,,14.0,7.0,15.0,0.0,4.5,1.36,1.25,0.0,84.0,16.9,49.3,56.8,56.8
20260809T111407Z-8d420d681046,2026-08-09T11:14:07+00:00,2026,0000006923,曾品洋,中信兄弟,投手,投手,,,,,10,6,,,,,,0.2,0.12,,,,,,,10.667,3.0,13.0,1.0,2.53,2.16,0.6,0.02,84.0,24.0,32.9,53.7,53.7
20260809T111407Z-8d420d681046,2026-08-09T11:14:07+00:00,2026,0000003506,謝榮豪,中信兄弟,投手,投手,,,,,7,3,,,,,,0.1489,0.0638,,,,,,,9.667,8.0,10.0,3.0,7.45,1.76,0.43,0.0638,76.0,12.8,37.2,48.6,48.6
20260809T111407Z-8d420d681046,2026-08-09T11:14:07+00:00,2026,0000004637,劉軒荅,統一7-ELEVEn獅,投手,投手,,,,,3,3,,,,,,0.0732,0.0732,,,,,,,9.0,2.0,9.0,0.0,2.0,1.33,1.0,0.0,89.3,14.6,47.6,58.1,58.1
20260809T111407Z-8d420d681046,2026-08-09T11:14:07+00:00,2026,0000006848,林詔恩,統一7-ELEVEn獅,投手,投手,,,,,20,35,,,,,,0.1205,0.2108,,,,,,,40.333,16.0,30.0,0.0,3.57,1.24,1.75,0.0,86.5,42.2,46.5,63.4,63.4
20260809T111407Z-8d420d681046,2026-08-09T11:14:07+00:00,2026,0000007283,陳冠穎,中信兄弟,投手,投手,,,,,4,7,,,,,,0.1176,0.2059,,,,,,,8.667,1.0,5.0,0.0,1.04,1.04,1.75,0.0,92.7,41.2,46.8,66.1,66.1
20260809T111407Z-8d420d681046,2026-08-09T11:14:07+00:00,2026,0000007783,阿部雄大,富邦悍將,投手,投手,,,,,20,41,,,,,,0.0935,0.1916,,,,,,,50.667,25.0,47.0,3.0,4.44,1.32,2.05,0.014,84.4,38.3,50.6,62.7,62.7
20260809T111407Z-8d420d681046,2026-08-09T11:14:07+00:00,2026,0000006723,張鈞守,味全龍,投手,投手,,,,,7,7,,,,,,0.2121,0.2121,,,,,,,8.667,0.0,3.0,0.0,0.0,1.15,1.0,0.0,94.3,42.4,33.7,63.1,63.1
20260809T111407Z-8d420d681046,2026-08-09T11:14:07+00:00,2026,0000004625,吳俊偉,中信兄弟,投手,投手,,,,,3,6,,,,,,0.0833,0.1667,,,,,,,7.667,5.0,11.0,0.0,5.87,1.83,2.0,0.0,78.9,33.3,51.4,59.2,59.2
20260809T111407Z-8d420d681046,2026-08-09T11:14:07+00:00,2026,0000007789,麥斯威尼,樂天桃猿,投手,投手,,,,,24,21,,,,,,0.1132,0.0991,,,,,,,44.333,25.0,53.0,4.0,5.08,1.74,0.88,0.0189,81.0,19.8,43.0,54.3,54.3
20260809T111407Z-8d420d681046,2026-08-09T11:14:07+00:00,2026,0000002272,賴智垣,台鋼雄鷹,投手,投手,,,,,10,5,,,,,,0.2564,0.1282,,,,,,,7.333,3.0,6.0,0.0,3.68,2.18,0.5,0.0,81.6,25.6,26.8,51.2,51.2
20260809T111407Z-8d420d681046,2026-08-09T11:14:07+00:00,2026,0000004624,陳克羿,樂天桃猿,投手,投手,,,,,15,43,,,,,,0.0781,0.224,,,,,,,46.333,20.0,41.0,0.0,3.88,1.21,2.87,0.0,86.0,44.8,56.2,66.8,66.8
20260809T111407Z-8d420d681046,2026-08-09T11:14:07+00:00,2026,0000000779,陳柏豪,樂天桃猿,投手,投手,,,,,3,6,,,,,,0.0882,0.1765,,,,,,,6.667,6.0,13.0,1.0,8.1,2.4,2.0,0.0294,71.5,35.3,50.9,56.3,56.3
20260809T111407Z-8d420d681046,2026-08-09T11:14:07+00:00,2026,0000005479,江國豪,富邦悍將,投手,投手,,,,,14,10,,,,,,0.1094,0.0781,,,,,,,27.0,13.0,31.0,1.0,4.33,1.67,0.71,0.0078,82.8,15.6,42.5,53.9,53.9
20260809T111407Z-8d420d681046,2026-08-09T11:14:07+00:00,2026,0000007281,游竣宥,中信兄弟,投手,投手,,,,,7,7,,,,,,0.1094,0.1094,,,,,,,14.0,7.0,17.0,1.0,4.5,1.71,1.0,0.0156,82.3,21.9,43.9,55.7,55.7
20260809T111407Z-8d420d681046,2026-08-09T11:14:07+00:00,2026,0000006921,伍祐城,台鋼雄鷹,投手,投手,,,,,4,5,,,,,,0.1053,0.1316,,,,,,,9.333,2.0,7.0,2.0,1.93,1.18,1.25,0.0526,90.2,26.3,45.6,60.8,60.8
20260809T111407Z-8d420d681046,2026-08-09T11:14:07+00:00,2026,0000007787,黎克,中信兄弟,投手,投手,,,,,15,20,,,,,,0.1103,0.1471,,,,,,,29.333,16.0,35.0,4.0,4.91,1.7,1.33,0.0294,81.5,29.4,45.5,57.7,57.7
20260809T111407Z-8d420d681046,2026-08-09T11:14:07+00:00,2026,0000007581,黃暐傑,味全龍,投手,投手,,,,,4,3,,,,,,0.0976,0.0732,,,,,,,8.333,3.0,11.0,0.0,3.24,1.8,0.75,0.0,84.4,14.6,43.9,54.8,54.8
20260809T111407Z-8d420d681046,2026-08-09T11:14:07+00:00,2026,0000001719,胡智爲,統一7-ELEVEn獅,投手,投手,,,,,10,19,,,,,,0.0662,0.1258,,,,,,,33.333,24.0,45.0,4.0,6.48,1.65,1.9,0.0265,78.6,25.2,52.6,57.4,57.4
20260809T111407Z-8d420d681046,2026-08-09T11:14:07+00:00,2026,0000005372,呂詠臻,樂天桃猿,投手,投手,,,,,5,2,,,,,,0.1786,0.0714,,,,,,,7.0,2.0,4.0,0.0,2.57,1.29,0.4,0.0,88.3,14.3,34.1,53.5,53.5
20260809T111407Z-8d420d681046,2026-08-09T11:14:07+00:00,2026,0000007047,盧冠宇,樂天桃猿,投手,投手,,,,,3,1,,,,,,0.12,0.04,,,,,,,5.333,3.0,7.0,0.0,5.06,1.88,0.33,0.0,80.3,8.0,39.6,50.0,50.0
20260809T111407Z-8d420d681046,2026-08-09T11:14:07+00:00,2026,0000001260,郭俊麟,統一7-ELEVEn獅,投手,投手,,,,,17,18,,,,,,0.1197,0.1268,,,,,,,32.667,18.0,30.0,2.0,4.96,1.44,1.06,0.0141,82.7,25.4,43.2,56.5,56.5
20260809T111407Z-8d420d681046,2026-08-09T11:14:07+00:00,2026,0000002695,林子崴,統一7-ELEVEn獅,投手,投手,,,,,0,4,,,,,,0.0,0.1667,,,,,,,6.333,0.0,7.0,0.0,0.0,1.11,0.0,0.0,94.4,33.3,50.0,65.8,65.8
20260809T111407Z-8d420d681046,2026-08-09T11:14:07+00:00,2026,0000003608,曾仁和,味全龍,投手,投手,,,,,9,21,,,,,,0.0726,0.1694,,,,,,,28.667,8.0,31.0,1.0,2.51,1.4,2.33,0.0081,87.9,33.9,54.1,64.3,64.3
20260809T111407Z-8d420d681046,2026-08-09T11:14:07+00:00,2026,0000007560,菲力士,中信兄弟,投手,投手,,,,,24,28,,,,,,0.1655,0.1931,,,,,,,30.0,20.0,34.0,2.0,6.0,1.93,1.17,0.0138,78.1,38.6,39.2,56.6,56.6
20260809T111407Z-8d420d681046,2026-08-09T11:14:07+00:00,2026,0000007782,威戈神,富邦悍將,投手,投手,,,,,8,22,,,,,,0.065,0.1789,,,,,,,28.0,16.0,33.0,1.0,5.14,1.46,2.75,0.0081,82.2,35.8,56.9,63.0,63.0
20260809T111407Z-8d420d681046,2026-08-09T11:14:07+00:00,2026,0000006874,盧孟揚,中信兄弟,投手,投手,,,,,5,3,,,,,,0.1923,0.1154,,,,,,,5.333,5.0,5.0,0.0,8.44,1.88,0.6,0.0,73.4,23.1,33.7,48.9,48.9
20260809T111407Z-8d420d681046,2026-08-09T11:14:07+00:00,2026,0000005541,郭郁政,味全龍,投手,投手,,,,,0,7,,,,,,0.0,0.0667,,,,,,,25.667,12.0,30.0,4.0,4.21,1.17,0.0,0.0381,85.6,13.3,50.0,56.8,56.8
20260809T111407Z-8d420d681046,2026-08-09T11:14:07+00:00,2026,0000000135,陳禹勳,味全龍,投手,投手,,,,,1,3,,,,,,0.0588,0.1765,,,,,,,3.667,2.0,4.0,0.0,4.91,1.36,3.0,0.0,83.2,35.3,58.8,63.9,63.9
